"SYSTEM", "1", "SYSTEM", "System Start", ""
"Thread-4", "3745", "ReadersWriters.java:60", "Line Step", "file=ReadersWriters.java, line=60"
"Thread-0", "3746", "ReadersWriters.java:66", "Line Step", "file=ReadersWriters.java, line=66"
"Thread-4", "3747", "ReadersWriters.java:61", "Line Step", "file=ReadersWriters.java, line=61"
"Thread-0", "3748", "ReadersWriters.java:66", "Field Read", "context=Database:1, r"
"Thread-4", "3749", "ReadersWriters.java:61", "Method Exit", "returner=Database:1#request_read:10, value=<void>"
"Thread-0", "3750", "ReadersWriters.java:66", "Field Write", "context=Database:1, r=4"
"Thread-3", "3751", "ReadersWriters.java:141", "Line Step", "file=ReadersWriters.java, line=141"
"Thread-4", "3752", "ReadersWriters.java:139", "Method Returned", ""
"Thread-4", "3753", "ReadersWriters.java:140", "Line Step", "file=ReadersWriters.java, line=140"
"Thread-0", "3754", "ReadersWriters.java:67", "Line Step", "file=ReadersWriters.java, line=67"
"Thread-3", "3755", "ReadersWriters.java:141", "Field Read", "context=Reader:4, d"
"Thread-4", "3756", "ReadersWriters.java:140", "Field Read", "context=Reader:5, d"
"Thread-0", "3757", "ReadersWriters.java:67", "Field Read", "context=Database:1, ww"
"Thread-3", "3758", "ReadersWriters.java:141", "Method Call", "caller=Reader:4#run:4, target=Database:1#done_read:9"
"Thread-3", "3759", "ReadersWriters.java:63", "Method Entered", ""
"Thread-3", "3760", "ReadersWriters.java:65", "Line Step", "file=ReadersWriters.java, line=65"
"Thread-4", "3761", "ReadersWriters.java:140", "Method Call", "caller=Reader:5#run:5, target=Database:1#read:10"
"Thread-4", "3762", "ReadersWriters.java:120", "Method Entered", ""
"Thread-4", "3763", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-0", "3764", "ReadersWriters.java:73", "Line Step", "file=ReadersWriters.java, line=73"
"Thread-3", "3765", "ReadersWriters.java:65", "Field Read", "context=Database:1, s1"
"Thread-4", "3766", "ReadersWriters.java:121", "Field Read", "context=Database:1, data"
"Thread-0", "3767", "ReadersWriters.java:73", "Field Read", "context=Database:1, s2_r"
"Thread-4", "3768", "ReadersWriters.java:121", "Variable Write", "context=Database:1#read:10, result=55555"
"Thread-4", "3769", "ReadersWriters.java:121", "Method Exit", "returner=Database:1#read:10, value=55555"
"Thread-0", "3770", "ReadersWriters.java:77", "Line Step", "file=ReadersWriters.java, line=77"
"Thread-4", "3771", "ReadersWriters.java:140", "Method Returned", ""
"Thread-4", "3772", "ReadersWriters.java:140", "Line Step", "file=ReadersWriters.java, line=140"
"Thread-0", "3773", "ReadersWriters.java:80", "Line Step", "file=ReadersWriters.java, line=80"
"Thread-0", "3774", "ReadersWriters.java:80", "Field Read", "context=Database:1, s1"
"Thread-4", "3775", "ReadersWriters.java:141", "Line Step", "file=ReadersWriters.java, line=141"
"Thread-0", "3776", "ReadersWriters.java:81", "Line Step", "file=ReadersWriters.java, line=81"
"Thread-1", "3777", "ReadersWriters.java:66", "Line Step", "file=ReadersWriters.java, line=66"
"Thread-4", "3778", "ReadersWriters.java:141", "Field Read", "context=Reader:5, d"
"Thread-0", "3779", "ReadersWriters.java:81", "Method Exit", "returner=Database:1#done_read:6, value=<void>"
"Thread-1", "3780", "ReadersWriters.java:66", "Field Read", "context=Database:1, r"
"Thread-4", "3781", "ReadersWriters.java:141", "Method Call", "caller=Reader:5#run:5, target=Database:1#done_read:10"
"Thread-4", "3782", "ReadersWriters.java:63", "Method Entered", ""
"Thread-4", "3783", "ReadersWriters.java:65", "Line Step", "file=ReadersWriters.java, line=65"
"Thread-0", "3784", "ReadersWriters.java:141", "Method Returned", ""
"Thread-0", "3785", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-1", "3786", "ReadersWriters.java:66", "Field Write", "context=Database:1, r=3"
"Thread-4", "3787", "ReadersWriters.java:65", "Field Read", "context=Database:1, s1"
"Thread-0", "3788", "ReadersWriters.java:138", "Variable Write", "context=Reader:1#run:1, i=2"
"Thread-0", "3789", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-1", "3790", "ReadersWriters.java:67", "Line Step", "file=ReadersWriters.java, line=67"
"Thread-0", "3791", "ReadersWriters.java:139", "Field Read", "context=Reader:1, d"
"Thread-1", "3792", "ReadersWriters.java:67", "Field Read", "context=Database:1, ww"
"Thread-0", "3793", "ReadersWriters.java:139", "Method Call", "caller=Reader:1#run:1, target=Database:1#request_read:11"
"Thread-0", "3794", "ReadersWriters.java:48", "Method Entered", ""
"Thread-0", "3795", "ReadersWriters.java:50", "Line Step", "file=ReadersWriters.java, line=50"
"Thread-1", "3796", "ReadersWriters.java:73", "Line Step", "file=ReadersWriters.java, line=73"
"Thread-0", "3797", "ReadersWriters.java:50", "Field Read", "context=Database:1, s1"
"Thread-1", "3798", "ReadersWriters.java:73", "Field Read", "context=Database:1, s2_r"
"Thread-1", "3799", "ReadersWriters.java:77", "Line Step", "file=ReadersWriters.java, line=77"
"Thread-1", "3800", "ReadersWriters.java:80", "Line Step", "file=ReadersWriters.java, line=80"
"Thread-1", "3801", "ReadersWriters.java:80", "Field Read", "context=Database:1, s1"
"Thread-1", "3802", "ReadersWriters.java:81", "Line Step", "file=ReadersWriters.java, line=81"
"Thread-2", "3803", "ReadersWriters.java:66", "Line Step", "file=ReadersWriters.java, line=66"
"Thread-1", "3804", "ReadersWriters.java:81", "Method Exit", "returner=Database:1#done_read:7, value=<void>"
"Thread-2", "3805", "ReadersWriters.java:66", "Field Read", "context=Database:1, r"
"Thread-1", "3806", "ReadersWriters.java:141", "Method Returned", ""
"Thread-1", "3807", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-2", "3808", "ReadersWriters.java:66", "Field Write", "context=Database:1, r=2"
"Thread-1", "3809", "ReadersWriters.java:138", "Variable Write", "context=Reader:2#run:2, i=2"
"Thread-1", "3810", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-2", "3811", "ReadersWriters.java:67", "Line Step", "file=ReadersWriters.java, line=67"
"Thread-1", "3812", "ReadersWriters.java:139", "Field Read", "context=Reader:2, d"
"Thread-2", "3813", "ReadersWriters.java:67", "Field Read", "context=Database:1, ww"
"Thread-1", "3814", "ReadersWriters.java:139", "Method Call", "caller=Reader:2#run:2, target=Database:1#request_read:12"
"Thread-1", "3815", "ReadersWriters.java:48", "Method Entered", ""
"Thread-1", "3816", "ReadersWriters.java:50", "Line Step", "file=ReadersWriters.java, line=50"
"Thread-2", "3817", "ReadersWriters.java:73", "Line Step", "file=ReadersWriters.java, line=73"
"Thread-1", "3818", "ReadersWriters.java:50", "Field Read", "context=Database:1, s1"
"Thread-2", "3819", "ReadersWriters.java:73", "Field Read", "context=Database:1, s2_r"
"Thread-2", "3820", "ReadersWriters.java:77", "Line Step", "file=ReadersWriters.java, line=77"
"Thread-2", "3821", "ReadersWriters.java:80", "Line Step", "file=ReadersWriters.java, line=80"
"Thread-2", "3822", "ReadersWriters.java:80", "Field Read", "context=Database:1, s1"
"Thread-2", "3823", "ReadersWriters.java:81", "Line Step", "file=ReadersWriters.java, line=81"
"Thread-3", "3824", "ReadersWriters.java:66", "Line Step", "file=ReadersWriters.java, line=66"
"Thread-2", "3825", "ReadersWriters.java:81", "Method Exit", "returner=Database:1#done_read:8, value=<void>"
"Thread-3", "3826", "ReadersWriters.java:66", "Field Read", "context=Database:1, r"
"Thread-2", "3827", "ReadersWriters.java:141", "Method Returned", ""
"Thread-2", "3828", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-3", "3829", "ReadersWriters.java:66", "Field Write", "context=Database:1, r=1"
"Thread-2", "3830", "ReadersWriters.java:138", "Variable Write", "context=Reader:3#run:3, i=2"
"Thread-2", "3831", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-3", "3832", "ReadersWriters.java:67", "Line Step", "file=ReadersWriters.java, line=67"
"Thread-2", "3833", "ReadersWriters.java:139", "Field Read", "context=Reader:3, d"
"Thread-3", "3834", "ReadersWriters.java:67", "Field Read", "context=Database:1, ww"
"Thread-2", "3835", "ReadersWriters.java:139", "Method Call", "caller=Reader:3#run:3, target=Database:1#request_read:13"
"Thread-2", "3836", "ReadersWriters.java:48", "Method Entered", ""
"Thread-2", "3837", "ReadersWriters.java:50", "Line Step", "file=ReadersWriters.java, line=50"
"Thread-3", "3838", "ReadersWriters.java:73", "Line Step", "file=ReadersWriters.java, line=73"
"Thread-2", "3839", "ReadersWriters.java:50", "Field Read", "context=Database:1, s1"
"Thread-3", "3840", "ReadersWriters.java:73", "Field Read", "context=Database:1, s2_r"
"Thread-3", "3841", "ReadersWriters.java:77", "Line Step", "file=ReadersWriters.java, line=77"
"Thread-3", "3842", "ReadersWriters.java:80", "Line Step", "file=ReadersWriters.java, line=80"
"Thread-3", "3843", "ReadersWriters.java:80", "Field Read", "context=Database:1, s1"
"Thread-3", "3844", "ReadersWriters.java:81", "Line Step", "file=ReadersWriters.java, line=81"
"Thread-4", "3845", "ReadersWriters.java:66", "Line Step", "file=ReadersWriters.java, line=66"
"Thread-3", "3846", "ReadersWriters.java:81", "Method Exit", "returner=Database:1#done_read:9, value=<void>"
"Thread-4", "3847", "ReadersWriters.java:66", "Field Read", "context=Database:1, r"
"Thread-3", "3848", "ReadersWriters.java:141", "Method Returned", ""
"Thread-3", "3849", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-4", "3850", "ReadersWriters.java:66", "Field Write", "context=Database:1, r=0"
"Thread-3", "3851", "ReadersWriters.java:138", "Variable Write", "context=Reader:4#run:4, i=2"
"Thread-3", "3852", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-4", "3853", "ReadersWriters.java:67", "Line Step", "file=ReadersWriters.java, line=67"
"Thread-3", "3854", "ReadersWriters.java:139", "Field Read", "context=Reader:4, d"
"Thread-4", "3855", "ReadersWriters.java:67", "Field Read", "context=Database:1, ww"
"Thread-3", "3856", "ReadersWriters.java:139", "Method Call", "caller=Reader:4#run:4, target=Database:1#request_read:14"
"Thread-3", "3857", "ReadersWriters.java:48", "Method Entered", ""
"Thread-3", "3858", "ReadersWriters.java:50", "Line Step", "file=ReadersWriters.java, line=50"
"Thread-4", "3859", "ReadersWriters.java:73", "Line Step", "file=ReadersWriters.java, line=73"
"Thread-3", "3860", "ReadersWriters.java:50", "Field Read", "context=Database:1, s1"
"Thread-4", "3861", "ReadersWriters.java:73", "Field Read", "context=Database:1, s2_r"
"Thread-4", "3862", "ReadersWriters.java:77", "Line Step", "file=ReadersWriters.java, line=77"
"Thread-4", "3863", "ReadersWriters.java:80", "Line Step", "file=ReadersWriters.java, line=80"
"Thread-4", "3864", "ReadersWriters.java:80", "Field Read", "context=Database:1, s1"
"Thread-4", "3865", "ReadersWriters.java:81", "Line Step", "file=ReadersWriters.java, line=81"
"Thread-0", "3866", "ReadersWriters.java:51", "Line Step", "file=ReadersWriters.java, line=51"
"Thread-4", "3867", "ReadersWriters.java:81", "Method Exit", "returner=Database:1#done_read:10, value=<void>"
"Thread-0", "3868", "ReadersWriters.java:51", "Field Read", "context=Database:1, w"
"Thread-4", "3869", "ReadersWriters.java:141", "Method Returned", ""
"Thread-4", "3870", "ReadersWriters.java:138", "Line Step", "file=ReadersWriters.java, line=138"
"Thread-0", "3871", "ReadersWriters.java:51", "Field Read", "context=Database:1, ww"
"Thread-4", "3872", "ReadersWriters.java:138", "Variable Write", "context=Reader:5#run:5, i=2"
"Thread-4", "3873", "ReadersWriters.java:139", "Line Step", "file=ReadersWriters.java, line=139"
"Thread-0", "3874", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-4", "3875", "ReadersWriters.java:139", "Field Read", "context=Reader:5, d"
"Thread-0", "3876", "ReadersWriters.java:58", "Field Read", "context=Database:1, r"
"Thread-4", "3877", "ReadersWriters.java:139", "Method Call", "caller=Reader:5#run:5, target=Database:1#request_read:15"
"Thread-4", "3878", "ReadersWriters.java:48", "Method Entered", ""
"Thread-4", "3879", "ReadersWriters.java:50", "Line Step", "file=ReadersWriters.java, line=50"
"Thread-0", "3880", "ReadersWriters.java:58", "Field Write", "context=Database:1, r=1"
"Thread-4", "3881", "ReadersWriters.java:50", "Field Read", "context=Database:1, s1"
"Thread-0", "3882", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-0", "3883", "ReadersWriters.java:59", "Field Read", "context=Database:1, s1"
"Thread-0", "3884", "ReadersWriters.java:60", "Line Step", "file=ReadersWriters.java, line=60"
"Thread-1", "3885", "ReadersWriters.java:51", "Line Step", "file=ReadersWriters.java, line=51"
"Thread-0", "3886", "ReadersWriters.java:61", "Line Step", "file=ReadersWriters.java, line=61"
"Thread-1", "3887", "ReadersWriters.java:51", "Field Read", "context=Database:1, w"
"Thread-0", "3888", "ReadersWriters.java:61", "Method Exit", "returner=Database:1#request_read:11, value=<void>"
"Thread-1", "3889", "ReadersWriters.java:51", "Field Read", "context=Database:1, ww"
"Thread-0", "3890", "ReadersWriters.java:139", "Method Returned", ""
"Thread-0", "3891", "ReadersWriters.java:140", "Line Step", "file=ReadersWriters.java, line=140"
"Thread-1", "3892", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-0", "3893", "ReadersWriters.java:140", "Field Read", "context=Reader:1, d"
"Thread-1", "3894", "ReadersWriters.java:58", "Field Read", "context=Database:1, r"
"Thread-0", "3895", "ReadersWriters.java:140", "Method Call", "caller=Reader:1#run:1, target=Database:1#read:11"
"Thread-0", "3896", "ReadersWriters.java:120", "Method Entered", ""
"Thread-0", "3897", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-1", "3898", "ReadersWriters.java:58", "Field Write", "context=Database:1, r=2"
"Thread-0", "3899", "ReadersWriters.java:121", "Field Read", "context=Database:1, data"
"Thread-1", "3900", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-0", "3901", "ReadersWriters.java:121", "Variable Write", "context=Database:1#read:11, result=55555"
"Thread-0", "3902", "ReadersWriters.java:121", "Method Exit", "returner=Database:1#read:11, value=55555"
"Thread-1", "3903", "ReadersWriters.java:59", "Field Read", "context=Database:1, s1"
"Thread-0", "3904", "ReadersWriters.java:140", "Method Returned", ""
"Thread-0", "3905", "ReadersWriters.java:140", "Line Step", "file=ReadersWriters.java, line=140"
"Thread-1", "3906", "ReadersWriters.java:60", "Line Step", "file=ReadersWriters.java, line=60"
"Thread-2", "3907", "ReadersWriters.java:51", "Line Step", "file=ReadersWriters.java, line=51"
"Thread-1", "3908", "ReadersWriters.java:61", "Line Step", "file=ReadersWriters.java, line=61"
"Thread-2", "3909", "ReadersWriters.java:51", "Field Read", "context=Database:1, w"
"Thread-0", "3910", "ReadersWriters.java:141", "Line Step", "file=ReadersWriters.java, line=141"
"Thread-1", "3911", "ReadersWriters.java:61", "Method Exit", "returner=Database:1#request_read:12, value=<void>"
"Thread-2", "3912", "ReadersWriters.java:51", "Field Read", "context=Database:1, ww"
"Thread-0", "3913", "ReadersWriters.java:141", "Field Read", "context=Reader:1, d"
"Thread-1", "3914", "ReadersWriters.java:139", "Method Returned", ""
"Thread-1", "3915", "ReadersWriters.java:140", "Line Step", "file=ReadersWriters.java, line=140"
"Thread-2", "3916", "ReadersWriters.java:58", "Line Step", "file=ReadersWriters.java, line=58"
"Thread-0", "3917", "ReadersWriters.java:141", "Method Call", "caller=Reader:1#run:1, target=Database:1#done_read:11"
"Thread-0", "3918", "ReadersWriters.java:63", "Method Entered", ""
"Thread-0", "3919", "ReadersWriters.java:65", "Line Step", "file=ReadersWriters.java, line=65"
"Thread-1", "3920", "ReadersWriters.java:140", "Field Read", "context=Reader:2, d"
"Thread-2", "3921", "ReadersWriters.java:58", "Field Read", "context=Database:1, r"
"Thread-0", "3922", "ReadersWriters.java:65", "Field Read", "context=Database:1, s1"
"Thread-1", "3923", "ReadersWriters.java:140", "Method Call", "caller=Reader:2#run:2, target=Database:1#read:12"
"Thread-1", "3924", "ReadersWriters.java:120", "Method Entered", ""
"Thread-1", "3925", "ReadersWriters.java:121", "Line Step", "file=ReadersWriters.java, line=121"
"Thread-2", "3926", "ReadersWriters.java:58", "Field Write", "context=Database:1, r=3"
"Thread-1", "3927", "ReadersWriters.java:121", "Field Read", "context=Database:1, data"
"Thread-2", "3928", "ReadersWriters.java:59", "Line Step", "file=ReadersWriters.java, line=59"
"Thread-1", "3929", "ReadersWriters.java:121", "Variable Write", "context=Database:1#read:12, result=55555"
